label,q1,q2
1,Q195041,Q184834
1,Q241782,Q247737
1,Q033290,Q077820
1,Q704181,Q260589
1,Q366747,Q007727
1,Q561044,Q097969
1,Q132582,Q538685
1,Q110040,Q698559
1,Q127722,Q342932
1,Q372312,Q520681
1,Q499218,Q550264
1,Q723914,Q517829
1,Q065723,Q472760
1,Q119330,Q400745
1,Q488162,Q469355
1,Q621909,Q455515
1,Q579918,Q366889
1,Q696944,Q193331
1,Q020751,Q076671
1,Q329596,Q680777
1,Q161271,Q162316
1,Q264864,Q053756
1,Q632342,Q408426
1,Q522453,Q051475
1,Q030737,Q297690
1,Q053752,Q393279
1,Q695189,Q522453
1,Q442262,Q172950
1,Q670990,Q014509
1,Q465388,Q054959
1,Q633152,Q114043
1,Q326683,Q005710
1,Q397222,Q235651
1,Q121082,Q255802
1,Q715144,Q435919
1,Q486104,Q068384
1,Q509238,Q492945
1,Q237234,Q492945
1,Q650974,Q518705
1,Q594166,Q644268
1,Q035443,Q176637
1,Q614609,Q491410
1,Q616999,Q552858
1,Q623003,Q264825
1,Q568023,Q090068
1,Q425624,Q322918
1,Q017551,Q260754
1,Q299214,Q611906
1,Q678008,Q079439
1,Q169196,Q354004
1,Q156167,Q659656
1,Q053001,Q050555
1,Q331975,Q668768
1,Q179084,Q696165
1,Q286983,Q168818
1,Q325367,Q262315
1,Q114043,Q500486
1,Q289823,Q135273
1,Q701680,Q412922
1,Q277532,Q259222
1,Q277966,Q373465
1,Q146010,Q657113
1,Q258712,Q246036
1,Q188076,Q604810
1,Q353720,Q021022
1,Q550873,Q225276
1,Q211077,Q093622
1,Q519547,Q201572
1,Q628139,Q096805
1,Q439613,Q425465
1,Q354042,Q144712
1,Q377343,Q263180
1,Q110192,Q586590
1,Q348378,Q568786
1,Q543100,Q630139
1,Q427244,Q520722
1,Q231441,Q136685
1,Q453630,Q431330
1,Q341442,Q727932
1,Q390330,Q368127
1,Q131349,Q469007
1,Q250193,Q121212
1,Q476404,Q263180
1,Q175702,Q369715
1,Q300438,Q536962
1,Q116226,Q177383
1,Q456337,Q269594
1,Q344984,Q083351
1,Q268765,Q008882
1,Q201401,Q349689
1,Q312416,Q402884
1,Q195819,Q459063
1,Q253264,Q675912
1,Q468260,Q139612
1,Q543889,Q243990
1,Q136158,Q431791
1,Q397281,Q271156
1,Q565180,Q665690
1,Q369272,Q283315
1,Q321840,Q336925
1,Q070956,Q377600
1,Q536863,Q469588
1,Q021022,Q614103
1,Q130104,Q027281
1,Q176966,Q516249
1,Q507911,Q406681
1,Q364773,Q298663
1,Q454516,Q014710
1,Q543751,Q475004
1,Q667171,Q202258
1,Q034605,Q637524
1,Q461236,Q061290
1,Q595548,Q115090
1,Q715989,Q247865
1,Q060284,Q311831
1,Q696165,Q121048
1,Q437986,Q727024
1,Q715688,Q653012
1,Q485886,Q461326
1,Q249782,Q244746
1,Q058650,Q723914
1,Q484478,Q251516
1,Q563374,Q345837
1,Q330550,Q208783
1,Q240742,Q436278
1,Q443911,Q300438
1,Q574532,Q566402
1,Q142873,Q067766
1,Q646790,Q232247
1,Q380588,Q673857
1,Q275320,Q482158
1,Q229975,Q688298
1,Q078760,Q127780
1,Q642664,Q559595
1,Q072829,Q612261
1,Q593126,Q194604
1,Q433246,Q661982
1,Q725948,Q294708
1,Q464235,Q722983
1,Q345551,Q090171
1,Q020693,Q022193
1,Q091001,Q010303
1,Q662084,Q616119
1,Q181332,Q047652
1,Q113754,Q078790
1,Q404439,Q200951
1,Q536035,Q181399
1,Q060457,Q711089
1,Q634331,Q255883
1,Q334604,Q724897
1,Q053345,Q101892
1,Q268929,Q371990
1,Q386025,Q547113
1,Q092715,Q022959
1,Q307406,Q599998
1,Q238713,Q373510
1,Q151047,Q420301
1,Q046374,Q498333
1,Q154226,Q171825
1,Q555455,Q005326
1,Q707768,Q480037
1,Q415810,Q715877
1,Q523728,Q001568
1,Q427904,Q504596
1,Q681867,Q204564
1,Q688913,Q262176
1,Q723726,Q114219
1,Q402884,Q546629
1,Q111195,Q586646
1,Q269564,Q657113
1,Q447161,Q557433
1,Q178161,Q486146
1,Q129336,Q688913
1,Q572442,Q507074
1,Q014509,Q636076
1,Q434749,Q033312
1,Q584764,Q324917
1,Q498873,Q543420
1,Q391522,Q394192
1,Q273672,Q702115
1,Q347483,Q484406
1,Q168614,Q412663
1,Q496789,Q599372
1,Q392256,Q569797
1,Q145344,Q588987
1,Q598677,Q096321
1,Q672566,Q112509
1,Q630335,Q684463
1,Q687598,Q572923
1,Q380745,Q356529
1,Q368015,Q405292
1,Q642005,Q223281
1,Q460472,Q224522
1,Q130847,Q667735
1,Q566254,Q649128
1,Q100099,Q316148
1,Q285398,Q680218
1,Q463994,Q432438
1,Q407595,Q249264
1,Q164341,Q582971
1,Q523728,Q297307
1,Q468931,Q592622
1,Q372527,Q442262
1,Q229042,Q057935
1,Q561350,Q100089
1,Q605410,Q668340
1,Q565861,Q185915
1,Q065572,Q036407
1,Q377363,Q251061
1,Q436595,Q490747
1,Q611620,Q250961
1,Q502684,Q598578
1,Q342491,Q346925
1,Q111332,Q042658
1,Q584473,Q497342
1,Q639346,Q295853
1,Q231306,Q382101
1,Q245665,Q630537
1,Q378230,Q111606
1,Q187668,Q260754
1,Q537315,Q230197
1,Q355606,Q444633
1,Q423595,Q011148
1,Q485074,Q613551
1,Q532098,Q673023
1,Q569512,Q675912
1,Q062054,Q388179
1,Q166703,Q201572
1,Q365642,Q576754
1,Q400745,Q040739
1,Q312984,Q700556
1,Q432305,Q653012
1,Q082480,Q654910
1,Q331063,Q014710
1,Q094222,Q010045
1,Q114931,Q160215
1,Q423595,Q544436
1,Q368127,Q718639
1,Q690894,Q672739
1,Q319302,Q024015
1,Q542671,Q467582
1,Q109493,Q162352
1,Q004798,Q042224
1,Q530155,Q590049
1,Q384499,Q189938
1,Q498841,Q450160
1,Q699173,Q289464
1,Q532138,Q482901
1,Q580007,Q437986
1,Q341809,Q728403
1,Q307762,Q713649
1,Q503343,Q657113
1,Q467705,Q268920
1,Q702115,Q144197
1,Q624931,Q111606
1,Q438519,Q232443
1,Q326787,Q452673
1,Q453524,Q382483
1,Q330240,Q665740
1,Q640299,Q475251
1,Q415512,Q395767
1,Q136202,Q178579
1,Q620238,Q571464
1,Q192658,Q339925
1,Q225959,Q417138
1,Q139360,Q033833
1,Q084838,Q255620
1,Q053001,Q476616
1,Q019067,Q402225
1,Q626448,Q499042
1,Q520419,Q671087
1,Q226623,Q034181
1,Q353321,Q569974
1,Q535065,Q421317
1,Q686635,Q340775
1,Q129850,Q588224
1,Q065977,Q044633
1,Q567191,Q571961
1,Q289868,Q065347
1,Q250775,Q528505
1,Q302152,Q146133
1,Q309935,Q469686
1,Q454328,Q249081
1,Q049706,Q179068
1,Q614465,Q429915
1,Q424642,Q257379
1,Q170286,Q516692
1,Q408706,Q177565
1,Q683939,Q223843
1,Q641990,Q588698
1,Q236447,Q290792
1,Q527020,Q634023
1,Q016161,Q554289
1,Q128956,Q615807
1,Q458702,Q581892
1,Q434657,Q465596
1,Q536962,Q166358
1,Q523989,Q387045
1,Q433567,Q385747
1,Q308889,Q068728
1,Q300971,Q247321
1,Q294233,Q091969
1,Q625484,Q196188
1,Q234382,Q318838
1,Q397281,Q262315
1,Q553954,Q111338
1,Q107047,Q452673
1,Q391951,Q329522
1,Q104187,Q682839
1,Q394362,Q712414
1,Q332735,Q245873
1,Q127561,Q519882
1,Q301218,Q618893
1,Q090171,Q237314
1,Q398848,Q381444
1,Q142598,Q375691
1,Q204036,Q373647
1,Q524864,Q228015
1,Q025408,Q082069
1,Q657113,Q249025
1,Q704133,Q049956
1,Q052083,Q162964
1,Q493874,Q705674
1,Q445796,Q193331
1,Q326092,Q240014
1,Q701646,Q560056
1,Q429695,Q355378
1,Q676088,Q711563
1,Q067826,Q351319
1,Q334526,Q240084
1,Q541725,Q569679
1,Q436124,Q361438
1,Q542671,Q560432
1,Q606153,Q382606
1,Q563374,Q066383
1,Q479542,Q617361
1,Q081677,Q358220
1,Q678116,Q266335
1,Q527798,Q339303
1,Q334937,Q623715
1,Q135514,Q162352
1,Q253081,Q401587
1,Q332870,Q158721
1,Q465914,Q636743
1,Q272188,Q666994
1,Q252410,Q665740
1,Q264891,Q617626
1,Q574912,Q006620
1,Q260824,Q034083
1,Q392424,Q526628
1,Q195819,Q355287
1,Q139688,Q565861
1,Q093007,Q437265
1,Q399096,Q628938
1,Q718561,Q609677
1,Q554230,Q714566
1,Q089587,Q637587
1,Q302424,Q316692
1,Q063972,Q076663
1,Q540539,Q151541
1,Q277483,Q522453
1,Q692560,Q210339
1,Q473733,Q688913
1,Q139612,Q586328
1,Q328588,Q552813
1,Q190520,Q716785
1,Q365723,Q413223
1,Q022777,Q193673
1,Q193811,Q095003
1,Q204355,Q673243
1,Q158556,Q095646
1,Q021885,Q653925
1,Q624931,Q673466
1,Q699996,Q515998
1,Q465233,Q201591
1,Q164575,Q647527
1,Q484478,Q711802
1,Q140120,Q458822
1,Q336995,Q255037
1,Q644268,Q177586
1,Q390894,Q544966
1,Q613980,Q396688
1,Q337089,Q620226
1,Q648929,Q299700
1,Q230277,Q660925
1,Q538676,Q409541
1,Q543786,Q635461
1,Q544178,Q397100
1,Q506701,Q699570
1,Q374285,Q225847
1,Q467078,Q590678
1,Q319387,Q594549
1,Q150486,Q637372
1,Q546859,Q532574
1,Q542973,Q205928
1,Q203758,Q000166
1,Q288035,Q367455
1,Q412136,Q583084
1,Q170286,Q100089
1,Q225276,Q333842
1,Q508288,Q094222
1,Q685223,Q668728
1,Q342568,Q183757
1,Q021173,Q078846
1,Q282255,Q698559
1,Q451912,Q340559
1,Q523120,Q415512
1,Q436278,Q679720
1,Q239306,Q022777
1,Q552474,Q676002
1,Q270690,Q529325
1,Q266465,Q445679
1,Q072829,Q397335
1,Q709033,Q209532
1,Q180996,Q455916
1,Q282556,Q451945
1,Q708259,Q512975
1,Q367041,Q611503
1,Q722861,Q091578
1,Q106125,Q451912
1,Q582229,Q657113
1,Q222375,Q390131
1,Q455391,Q129374
1,Q158105,Q325475
1,Q487308,Q070312
1,Q547113,Q548494
1,Q532574,Q188367
1,Q524474,Q117680
1,Q028946,Q717262
1,Q213784,Q518163
1,Q307406,Q673341
1,Q002050,Q488422
1,Q293782,Q467370
1,Q153219,Q033077
1,Q484769,Q706206
1,Q301243,Q415959
1,Q293577,Q261090
1,Q566045,Q386607
1,Q144197,Q152935
1,Q050884,Q526780
1,Q580969,Q451912
1,Q005528,Q459039
1,Q251337,Q583969
1,Q335842,Q277054
1,Q718490,Q040682
1,Q640529,Q552858
1,Q204528,Q634532
1,Q623416,Q311015
1,Q537338,Q309634
1,Q637372,Q181481
1,Q407595,Q581892
1,Q425259,Q610378
1,Q606856,Q573174
1,Q119241,Q052072
1,Q415208,Q060159
1,Q305075,Q119435
1,Q416215,Q655201
1,Q236697,Q131875
1,Q662604,Q177487
1,Q420694,Q458137
1,Q161097,Q223843
1,Q169292,Q076787
1,Q155799,Q565426
1,Q169196,Q194791
1,Q130410,Q162352
1,Q484147,Q722746
1,Q028995,Q680700
1,Q278455,Q721420
1,Q000028,Q135797
1,Q249279,Q450557
1,Q379765,Q504008
1,Q639967,Q195092
1,Q586722,Q025408
1,Q579254,Q399096
1,Q158556,Q074308
1,Q222840,Q062656
1,Q061271,Q334700
1,Q096795,Q311249
1,Q472251,Q266488
1,Q053887,Q426781
1,Q448259,Q342649
1,Q540503,Q200024
1,Q123997,Q559739
1,Q153549,Q326885
1,Q707166,Q595401
1,Q620238,Q219448
1,Q299397,Q517723
1,Q357155,Q004356
1,Q181481,Q550613
1,Q692449,Q439923
1,Q076671,Q009743
1,Q165694,Q534666
1,Q320487,Q290098
1,Q569919,Q173805
1,Q285656,Q722623
1,Q223281,Q358255
1,Q260363,Q417884
1,Q462672,Q448827
1,Q533053,Q644831
1,Q183906,Q353992
1,Q531575,Q066137
1,Q587309,Q251674
1,Q564863,Q190272
1,Q358220,Q436579
1,Q390744,Q322814
1,Q558880,Q171578
1,Q622418,Q168452
1,Q640229,Q679948
1,Q106622,Q321436
1,Q283318,Q521609
1,Q667769,Q315621
1,Q041988,Q133963
1,Q589826,Q686167
1,Q312378,Q158442
1,Q300888,Q617690
1,Q568330,Q649128
1,Q502416,Q605410
1,Q556572,Q259318
1,Q385265,Q027589
1,Q623394,Q499977
1,Q189207,Q079787
1,Q335177,Q604379
1,Q120635,Q590544
1,Q669736,Q305297
1,Q621462,Q723337
1,Q229345,Q094222
1,Q399096,Q377596
1,Q688811,Q056822
1,Q390330,Q450498
1,Q413704,Q049706
1,Q320206,Q622969
1,Q128279,Q457422
1,Q601162,Q347716
1,Q181087,Q154553
1,Q351385,Q283840
1,Q179548,Q084738
1,Q179755,Q557885
1,Q275982,Q329238
1,Q412041,Q438008
1,Q696477,Q273593
1,Q668353,Q021630
1,Q674923,Q299214
1,Q172178,Q115090
1,Q406935,Q610378
1,Q678444,Q045337
1,Q721869,Q419326
1,Q035525,Q254170
1,Q559096,Q350241
1,Q393627,Q048136
1,Q710777,Q116323
1,Q004714,Q456641
1,Q681332,Q332795
1,Q076671,Q657797
1,Q509799,Q660207
1,Q255389,Q078028
1,Q515675,Q576754
1,Q280414,Q165469
1,Q075053,Q654127
1,Q675249,Q533276
1,Q147747,Q080239
1,Q427707,Q126323
1,Q031230,Q591658
1,Q059283,Q679906
1,Q514862,Q463593
1,Q095946,Q069226
1,Q699093,Q516692
1,Q436081,Q625875
1,Q344405,Q160968
1,Q452340,Q020994
1,Q621998,Q713649
1,Q234057,Q484478
1,Q654175,Q588698
1,Q114043,Q037447
1,Q043097,Q270262
1,Q311303,Q018347
1,Q450711,Q224172
1,Q012603,Q490216
1,Q554102,Q209532
1,Q396331,Q183811
1,Q376423,Q286238
1,Q566232,Q505409
1,Q059221,Q398598
1,Q304100,Q567601
1,Q004611,Q546859
1,Q091746,Q203758
1,Q718308,Q391969
1,Q607458,Q286059
1,Q013693,Q311456
1,Q674716,Q296549
1,Q347483,Q278480
1,Q575597,Q411863
1,Q105246,Q712244
1,Q269288,Q515065
1,Q312984,Q562936
1,Q102713,Q566254
1,Q347248,Q521309
1,Q225809,Q116578
1,Q683239,Q594457
1,Q072789,Q216732
1,Q541979,Q299214
1,Q060681,Q498163
1,Q573062,Q072328
1,Q209666,Q418104
1,Q571734,Q376644
1,Q224732,Q530856
1,Q069615,Q523061
1,Q655765,Q502372
1,Q193011,Q103365
1,Q417325,Q358618
1,Q048929,Q073880
1,Q550264,Q632045
1,Q443410,Q673632
1,Q595167,Q160654
1,Q262315,Q550613
1,Q105533,Q424359
1,Q100089,Q112162
1,Q576033,Q686686
1,Q178161,Q163402
1,Q510822,Q067376
1,Q063713,Q037686
1,Q269385,Q606371
1,Q342640,Q051955
1,Q421188,Q641882
1,Q223977,Q352951
1,Q278364,Q361579
1,Q082480,Q595436
1,Q286935,Q715180
1,Q065742,Q336995
1,Q380386,Q106621
1,Q088592,Q380554
1,Q018136,Q663318
1,Q213490,Q476532
1,Q525674,Q505409
1,Q683595,Q721420
1,Q089587,Q044277
1,Q684511,Q715877
1,Q727556,Q055304
1,Q278702,Q423864
1,Q661937,Q225959
1,Q265063,Q406970
1,Q485457,Q707813
1,Q257869,Q600554
1,Q582554,Q635461
1,Q494088,Q606371
1,Q336990,Q355700
1,Q689101,Q720366
1,Q574335,Q265069
1,Q048586,Q528505
1,Q674334,Q086532
1,Q159317,Q720900
1,Q577298,Q494576
1,Q050318,Q562192
1,Q402601,Q141756
1,Q313628,Q262315
1,Q005675,Q509785
1,Q605880,Q333563
1,Q624597,Q059952
1,Q052072,Q483507
1,Q437265,Q571048
1,Q102618,Q425763
1,Q142855,Q002221
1,Q003065,Q267786
1,Q314808,Q087792
1,Q529701,Q688935
1,Q511051,Q055503
1,Q488738,Q317301
1,Q385904,Q609197
1,Q449336,Q028874
1,Q408959,Q572006
1,Q082408,Q358229
1,Q545359,Q164019
1,Q300130,Q465504
1,Q569363,Q325926
1,Q603292,Q101892
1,Q528405,Q494560
1,Q332093,Q186958
1,Q395796,Q214933
1,Q661937,Q609836
1,Q120806,Q275740
1,Q712961,Q164019
1,Q439159,Q040870
1,Q040682,Q637753
1,Q413993,Q656053
1,Q560139,Q021822
1,Q516692,Q570521
1,Q593916,Q544178
1,Q692093,Q485633
1,Q333270,Q283379
1,Q533053,Q599645
1,Q704436,Q087792
1,Q099754,Q632205
1,Q226801,Q271211
1,Q420780,Q173464
1,Q265719,Q261481
1,Q584869,Q642005
1,Q393816,Q409624
1,Q363450,Q365687
1,Q489328,Q137501
1,Q339925,Q068243
1,Q020927,Q036058
1,Q635461,Q613841
1,Q586439,Q582229
1,Q520438,Q713381
1,Q710566,Q199099
1,Q600554,Q582157
1,Q493066,Q597268
1,Q157863,Q255620
1,Q630288,Q553237
1,Q691480,Q152407
1,Q546126,Q715144
1,Q493066,Q447639
1,Q429901,Q120493
1,Q510025,Q411085
1,Q541000,Q036706
1,Q283863,Q461743
1,Q171912,Q169568
1,Q634593,Q482314
1,Q436231,Q522249
1,Q553627,Q108249
1,Q318839,Q524519
1,Q163174,Q667868
1,Q697373,Q127625
1,Q137051,Q487816
1,Q725558,Q019989
1,Q201808,Q014546
1,Q382331,Q564899
1,Q047450,Q386560
1,Q397713,Q426632
1,Q510630,Q297303
1,Q484828,Q277436
1,Q381734,Q618674
1,Q015769,Q268920
1,Q591950,Q595844
1,Q693675,Q034083
1,Q574335,Q167085
1,Q665648,Q159595
1,Q305501,Q377415
1,Q522738,Q638177
1,Q503386,Q019944
1,Q512384,Q308891
1,Q448733,Q166358
1,Q576754,Q416532
1,Q666665,Q693675
1,Q058598,Q633409
1,Q210747,Q107715
1,Q286795,Q289668
1,Q080239,Q475439
1,Q541779,Q273617
1,Q559130,Q049956
1,Q199559,Q276234
1,Q266686,Q726258
1,Q004714,Q182925
1,Q131875,Q367868
1,Q726004,Q721752
1,Q218232,Q330372
1,Q479638,Q588910
1,Q274866,Q591722
1,Q452559,Q452782
1,Q185172,Q444633
1,Q604213,Q172867
1,Q082061,Q522738
1,Q646848,Q004202
1,Q670623,Q613550
1,Q702115,Q112644
1,Q644673,Q552858
1,Q398679,Q341945
1,Q558199,Q671234
1,Q213424,Q713649
1,Q035572,Q190545
1,Q284282,Q390884
1,Q167983,Q506057
1,Q332991,Q503047
1,Q125583,Q277532
1,Q494517,Q710049
1,Q330134,Q056824
1,Q371919,Q361926
1,Q558841,Q149521
1,Q318816,Q592413
1,Q036730,Q366920
1,Q016414,Q154338
1,Q426330,Q693113
1,Q459448,Q470139
1,Q220545,Q266488
1,Q600554,Q569677
1,Q195880,Q701256
1,Q481231,Q459225
1,Q302152,Q536087
1,Q647379,Q372005
1,Q713824,Q635160
1,Q719212,Q472760
1,Q286795,Q653165
1,Q522459,Q096072
1,Q480637,Q555455
1,Q033833,Q671234
1,Q053001,Q037643
1,Q436124,Q587415
1,Q514336,Q001768
1,Q000350,Q196606
1,Q499868,Q395007
1,Q181113,Q380311
1,Q143237,Q136097
1,Q629185,Q281205
1,Q591658,Q136097
1,Q102618,Q657878
1,Q434510,Q403597
1,Q636458,Q159328
1,Q432118,Q073096
1,Q180830,Q228171
1,Q311391,Q036353
1,Q226249,Q284611
1,Q658742,Q219407
1,Q208004,Q109424
1,Q197902,Q192464
1,Q027411,Q212101
1,Q510686,Q011916
1,Q003165,Q202245
1,Q140316,Q347377
1,Q449208,Q090036
1,Q344450,Q595900
1,Q261759,Q458137
1,Q018347,Q534866
1,Q172740,Q550568
1,Q234823,Q201808
1,Q727445,Q295319
1,Q645883,Q112129
1,Q118907,Q530088
1,Q525982,Q271719
1,Q345245,Q159439
1,Q509238,Q556257
1,Q587144,Q380993
1,Q078846,Q136579
1,Q211990,Q327654
1,Q394278,Q299397
1,Q241664,Q635461
1,Q379347,Q247865
1,Q142834,Q079068
1,Q640852,Q096321
1,Q728234,Q276176
1,Q543100,Q704677
1,Q503465,Q181063
1,Q449927,Q636182
1,Q049956,Q316918
1,Q070312,Q056824
1,Q642493,Q704181
1,Q538968,Q639346
1,Q519780,Q591486
1,Q360509,Q222096
1,Q238765,Q258728
1,Q186958,Q451563
1,Q486038,Q522741
1,Q220190,Q668657
1,Q628691,Q634009
1,Q594692,Q199547
1,Q170153,Q060010
1,Q662445,Q533053
1,Q017767,Q332424
1,Q526628,Q120864
1,Q204399,Q313884
1,Q517723,Q328268
1,Q048929,Q348889
1,Q242447,Q424638
1,Q655498,Q036353
1,Q006394,Q136037
1,Q170153,Q645990
1,Q665690,Q670990
1,Q080239,Q653541
1,Q030378,Q595401
1,Q624597,Q183266
1,Q338260,Q560706
1,Q592622,Q101191
1,Q488422,Q059589
1,Q066137,Q230197
1,Q133274,Q524558
1,Q709276,Q371990
1,Q011576,Q500658
1,Q628177,Q216629
1,Q716706,Q662217
1,Q103365,Q013656
1,Q471374,Q001470
1,Q055311,Q613550
1,Q473094,Q242183
1,Q148555,Q011471
1,Q413126,Q446650
1,Q705179,Q426562
1,Q348685,Q160654
1,Q523703,Q715327
1,Q155292,Q696165
1,Q381948,Q049461
1,Q149996,Q024459
1,Q312688,Q590401
1,Q533328,Q505116
1,Q512266,Q553985
1,Q620169,Q265063
1,Q422078,Q285398
1,Q655770,Q324776
1,Q014710,Q381138
1,Q596188,Q502439
1,Q702424,Q167983
1,Q290352,Q293319
1,Q601740,Q465548
1,Q126075,Q498454
1,Q590678,Q233552
1,Q123332,Q116949
1,Q377600,Q424916
1,Q537315,Q273267
1,Q007927,Q704677
1,Q220545,Q673243
1,Q309183,Q109449
1,Q139360,Q114527
1,Q549666,Q205928
1,Q236416,Q432341
1,Q226771,Q592258
1,Q156900,Q118880
1,Q388259,Q375618
1,Q211077,Q489077
1,Q654433,Q535032
1,Q321489,Q360505
1,Q569797,Q370864
1,Q063972,Q381663
1,Q000363,Q093448
1,Q239832,Q610233
1,Q512266,Q518241
1,Q524594,Q053248
1,Q400427,Q674295
1,Q516815,Q303719
1,Q422420,Q229172
1,Q123997,Q683091
1,Q271678,Q060460
1,Q296653,Q021315
1,Q330183,Q112953
1,Q695765,Q100925
1,Q408806,Q721633
1,Q474348,Q268920
1,Q692132,Q019103
1,Q618040,Q162964
1,Q464235,Q371990
1,Q638704,Q083467
1,Q345991,Q382558
1,Q245665,Q485989
1,Q025918,Q052258
1,Q107032,Q628982
1,Q375775,Q069099
1,Q068778,Q062840
1,Q194305,Q504640
1,Q675912,Q534414
1,Q710431,Q620238
1,Q130520,Q260915
1,Q100107,Q086532
1,Q082408,Q716760
1,Q641011,Q636735
1,Q449336,Q049560
1,Q135151,Q579936
1,Q262315,Q051916
1,Q583522,Q494179
1,Q052675,Q335899
1,Q228720,Q036142
1,Q679948,Q436359
1,Q541032,Q586766
1,Q330550,Q360330
1,Q195819,Q393777
1,Q326153,Q677085
1,Q402225,Q273064
1,Q225485,Q531906
1,Q613550,Q166703
1,Q671942,Q592413
1,Q092218,Q591658
1,Q364788,Q609412
1,Q325253,Q226621
1,Q073841,Q145988
1,Q337429,Q343024
1,Q454206,Q513578
1,Q376644,Q019067
1,Q380588,Q113005
1,Q475108,Q258728
1,Q553150,Q014388
1,Q316242,Q028995
1,Q158556,Q208214
1,Q710431,Q219993
1,Q637524,Q462466
1,Q592413,Q122858
1,Q305453,Q016691
1,Q120331,Q432343
1,Q030466,Q155490
1,Q081366,Q179548
1,Q408959,Q457452
1,Q563272,Q125366
1,Q491443,Q190881
1,Q652760,Q511333
1,Q652760,Q340084
1,Q404743,Q388851
1,Q286169,Q396942
1,Q620169,Q245665
1,Q243623,Q415959
1,Q412892,Q601678
1,Q305531,Q176109
1,Q574532,Q001323
1,Q459705,Q072328
1,Q551423,Q672670
1,Q587263,Q429532
1,Q136202,Q024437
1,Q458543,Q363870
1,Q681550,Q197627
1,Q208060,Q017175
1,Q058859,Q343771
1,Q041344,Q474173
1,Q645776,Q457356
1,Q538106,Q059940
1,Q371545,Q517079
1,Q427807,Q509742
1,Q264188,Q033516
1,Q523617,Q444707
1,Q405490,Q124005
1,Q062997,Q461007
1,Q050172,Q646250
1,Q554230,Q593308
1,Q715881,Q616308
1,Q579253,Q284091
1,Q334329,Q362239
1,Q494560,Q161515
1,Q473488,Q304432
1,Q616016,Q353066
1,Q721330,Q376094
1,Q087792,Q509238
1,Q048815,Q277875
1,Q265069,Q339199
1,Q506264,Q551622
1,Q410864,Q320473
1,Q422338,Q052675
1,Q369610,Q324398
1,Q344450,Q011350
1,Q526780,Q363561
1,Q658611,Q118880
1,Q456244,Q115447
1,Q655765,Q702140
1,Q287173,Q453630
1,Q289444,Q146275
1,Q001542,Q592622
1,Q212744,Q448093
1,Q554648,Q380745
1,Q456641,Q613280
1,Q383228,Q028672
1,Q022841,Q167983
1,Q583445,Q011907
1,Q346857,Q390548
1,Q211751,Q154804
1,Q545124,Q529701
1,Q521658,Q167983
1,Q512683,Q239919
1,Q628691,Q519602
1,Q306609,Q678920
1,Q228506,Q377615
1,Q327357,Q320206
1,Q311303,Q113010
1,Q470170,Q318732
1,Q393497,Q517980
1,Q576358,Q085025
1,Q368073,Q036353
1,Q564573,Q592016
1,Q715152,Q128398
1,Q195819,Q269296
1,Q583826,Q670990
1,Q453773,Q025408
1,Q151047,Q334306
1,Q160877,Q461027
1,Q592413,Q408187
1,Q133976,Q410207
1,Q683939,Q046523
1,Q140077,Q320915
1,Q490849,Q163359
1,Q340496,Q618522
1,Q570629,Q435449
1,Q185915,Q550218
1,Q304147,Q030466
1,Q488162,Q285327
1,Q601678,Q689933
1,Q607980,Q474173
1,Q126363,Q519781
1,Q072304,Q429252
1,Q617204,Q604217
1,Q266248,Q675912
1,Q621092,Q703036
1,Q222163,Q724664
1,Q727932,Q703036
1,Q505873,Q511500
1,Q712414,Q491055
1,Q187144,Q046894
1,Q143237,Q501073
1,Q086532,Q596048
1,Q411448,Q310027
1,Q709276,Q280416
1,Q268920,Q136097
1,Q481062,Q183201
1,Q471928,Q432305
1,Q513070,Q110887
1,Q006631,Q482640
1,Q443818,Q145652
1,Q502070,Q644931
1,Q028986,Q621480
1,Q034980,Q279541
1,Q140120,Q615247
1,Q108166,Q155477
1,Q050757,Q350241
1,Q180060,Q035462
1,Q497939,Q040742
1,Q057845,Q181087
1,Q606638,Q587206
1,Q114497,Q573688
1,Q552152,Q455653
1,Q439429,Q341068
1,Q591950,Q315090
1,Q662597,Q305794
1,Q246560,Q238669
1,Q041739,Q405292
1,Q475388,Q080189
1,Q230933,Q280647
1,Q484147,Q580802
1,Q228930,Q167154
1,Q254698,Q368359
1,Q324089,Q474123
1,Q107746,Q017374
1,Q517350,Q152922
1,Q077082,Q015850
1,Q455503,Q054411
1,Q142529,Q722983
1,Q475257,Q533328
1,Q462199,Q340317
1,Q343495,Q214588
1,Q346406,Q724985
1,Q330085,Q487231
1,Q178161,Q362657
1,Q070577,Q523728
1,Q152730,Q608413
1,Q255555,Q430859
1,Q118880,Q148798
1,Q311015,Q303438
1,Q549666,Q302152
1,Q054959,Q504867
1,Q302571,Q618064
1,Q053248,Q272490
1,Q439238,Q164029
1,Q406448,Q326885
1,Q439978,Q405322
1,Q388893,Q313085
1,Q273434,Q017049
1,Q141611,Q696123
1,Q208060,Q289402
1,Q291134,Q027569
1,Q116260,Q601678
1,Q506384,Q399394
1,Q505873,Q526406
1,Q558841,Q727195
1,Q131257,Q522281
1,Q520308,Q498333
1,Q051796,Q082294
1,Q342729,Q697329
1,Q085589,Q281104
1,Q709212,Q485392
1,Q262730,Q478511
1,Q614609,Q006226
1,Q497462,Q376644
1,Q727445,Q652760
1,Q515998,Q497342
1,Q279718,Q376644
1,Q526780,Q104090
1,Q702501,Q706080
1,Q455983,Q322861
